trial_id,trial_kind,cell_id,trial_index,trial_seed,code_instance,code_seed,family,rate_label,n,k,rate,p_num,p_den,p_s,transmitted_word_hex,observation_hex,deletion_position,observed_error_weight,forced_error_weight,theorem_offset,theorem_stop_shell_cap,max_generated_attempts,run_exhaustive,run_branch,branch_node_cap,branch_time_ms,code_size,generator_rows_hex,parity_check_rows_hex,code_construction,dedup_status,dedup_complete,dedup_decoded,dedup_ties,dedup_score,dedup_bound,dedup_stop_shell,dedup_generated_attempts,dedup_q_disc,dedup_q_membership,dedup_q_score,dedup_global_duplicates,dedup_total_ns,dedup_ml_error,history_status,history_complete,history_decoded,history_ties,history_score,history_bound,history_stop_shell,history_generated_attempts,history_q_disc,history_q_membership,history_q_score,history_global_duplicates,history_total_ns,history_ml_error,bestpath_shell,bestpath_decoded,bestpath_ties,bestpath_selected_disagreement,bestpath_strict_disjoint,exhaustive_status,exhaustive_complete,exhaustive_decoded,exhaustive_ties,exhaustive_score,exhaustive_evaluated,exhaustive_nodes,exhaustive_total_ns,exhaustive_ml_error,branch_status,branch_complete,branch_decoded,branch_ties,branch_score,branch_evaluated,branch_nodes,branch_total_ns,branch_ml_error,dedup_complete_bool,history_complete_bool,exhaustive_complete_bool,branch_complete_bool,codeword_score_savings,codebook_membership_ratio,membership_query_exponent,score_query_exponent,rate_minus_membership_exponent,rate_minus_score_exponent,history_over_dedup_generated,history_over_dedup_walltime,exhaustive_over_dedup_walltime,branch_over_dedup_walltime,theorem_stop_shell_slack,bestpath_ml_selected_disagreement_bool,bestpath_ml_strict_disjoint_bool,bestpath_error_bool,dedup_ml_error_bool,distinct_candidate_fraction_of_codebook
10,natural,n16_k11_random_systematic_linear_R2_3,10,14833181510536034480,2,11625355266590740925,random_systematic_linear,R2_3,16,11,0.6875,1,20,0.05,0xb884,0x7884,14,0,,1,0,20000000,True,True,1000000,1500,2048,"0xe801,0x3002,0x1804,0x4808,0xb010,0x5820,0xb040,0xa080,0x900,0x5200,0x6400","0x92d,0x1276,0x24d3,0x4629,0x80d1",dense systematic parity map; seed=11625355266590740925,CERTIFIED,1,0xb884,0xb884,18505998775789418356,12784106972526145936,0,17,17,17,1,0,879394,0,CERTIFIED,1,0xb884,0xb884,18505998775789418356,12784106972526145936,0,32,17,17,1,15,849898,0,0,0xb884,0xb884,0,0,COMPLETE,1,0xb884,0xb884,18505998775789418356,2048,0,483509,0,COMPLETE,1,0xb884,0xb884,18505998775789418356,0,67,25188,0,True,True,True,True,2048.0,120.47058823529412,0.2554664275781462,0.0,0.4320335724218538,0.6875,1.8823529411764706,0.9664587204370282,0.549820671962738,0.028642451506378255,0,False,False,False,False,0.00830078125
11,natural,n16_k11_random_systematic_linear_R2_3,11,2247939173195059307,3,3483529925568382885,random_systematic_linear,R2_3,16,11,0.6875,1,20,0.05,0x6d5f,0x36af,5,1,,1,1,20000000,True,True,1000000,1500,2048,"0x2801,0x2802,0x3804,0x4008,0xd010,0x9020,0xf040,0x3080,0xb900,0xea00,0x8c00","0xf07,0x11f4,0x23c7,0x4258,0x8770",dense systematic parity map; seed=3483529925568382885,CERTIFIED,1,0x6d5f,0x6d5f,76749031419057102814,12784106972526145936,0,17,17,17,1,0,925105,0,CERTIFIED,1,0x6d5f,0x6d5f,76749031419057102814,12784106972526145936,0,32,17,17,1,15,1185887,0,0,0x6d5f,0x6d5f,0,0,COMPLETE,1,0x6d5f,0x6d5f,76749031419057102814,2048,0,485411,0,COMPLETE,1,0x6d5f,0x6d5f,76749031419057102814,0,83,31309,0,True,True,True,True,2048.0,120.47058823529412,0.2554664275781462,0.0,0.4320335724218538,0.6875,1.8823529411764706,1.281894487652753,0.5247090870766021,0.03384372584733625,1,False,False,False,False,0.00830078125
12,natural,n16_k11_random_systematic_linear_R2_3,12,2207437008169275001,0,5644894991930625670,random_systematic_linear,R2_3,16,11,0.6875,1,20,0.05,0xcf46,0x67b3,0,1,,1,1,20000000,True,True,1000000,1500,2048,"0xe001,0xc802,0x4804,0x2808,0x8810,0x8820,0x8840,0xc880,0xe900,0xba00,0x9400","0xbfe,0x1600,0x2309,0x4187,0x87f3",dense systematic parity map; seed=5644894991930625670,CERTIFIED,1,0xceb3,0xceb3,18512411225719682644,12784106972526145936,0,17,17,17,1,0,881959,1,CERTIFIED,1,0xceb3,0xceb3,18512411225719682644,12784106972526145936,0,32,17,17,1,15,903122,1,0,0xceb3,0xceb3,0,0,COMPLETE,1,0xceb3,0xceb3,18512411225719682644,2048,0,1130470,1,COMPLETE,1,0xceb3,0xceb3,18512411225719682644,0,67,25615,1,True,True,True,True,2048.0,120.47058823529412,0.2554664275781462,0.0,0.4320335724218538,0.6875,1.8823529411764706,1.0239954465003476,1.28177160162774,0.029043300198762074,1,False,False,True,True,0.00830078125
13,natural,n16_k11_random_systematic_linear_R2_3,13,7483063554525249439,1,1370888506566975946,random_systematic_linear,R2_3,16,11,0.6875,1,20,0.05,0x66d,0x337,1,0,,1,0,20000000,True,True,1000000,1500,2048,"0xb001,0x8002,0xc804,0x6008,0xc810,0x3820,0x5040,0x8080,0x6100,0x5200,0x2400","0x834,0x1261,0x2529,0x435c,0x8097",dense systematic parity map; seed=1370888506566975946,CERTIFIED,1,0x66d,0x66d,17624873556612640978,12784106972526145936,0,17,17,17,1,0,888729,0,CERTIFIED,1,0x66d,0x66d,17624873556612640978,12784106972526145936,0,32,17,17,1,15,1610249,0,0,0x66d,0x66d,0,0,COMPLETE,1,0x66d,0x66d,17624873556612640978,2048,0,516848,0,COMPLETE,1,0x66d,0x66d,17624873556612640978,0,109,43522,0,True,True,True,True,2048.0,120.47058823529412,0.2554664275781462,0.0,0.4320335724218538,0.6875,1.8823529411764706,1.8118560326038646,0.5815586078545878,0.04897105866917812,0,False,False,False,False,0.00830078125
14,natural,n16_k11_random_systematic_linear_R2_3,14,8554767298082299126,2,11625355266590740925,random_systematic_linear,R2_3,16,11,0.6875,1,20,0.05,0xfe4a,0x7e4a,14,0,,1,0,20000000,True,True,1000000,1500,2048,"0xe801,0x3002,0x1804,0x4808,0xb010,0x5820,0xb040,0xa080,0x900,0x5200,0x6400","0x92d,0x1276,0x24d3,0x4629,0x80d1",dense systematic parity map; seed=11625355266590740925,CERTIFIED,1,0xfe4a,0xfe4a,107912505154986162556,12784106972526145936,0,17,17,17,1,0,868272,0,CERTIFIED,1,0xfe4a,0xfe4a,107912505154986162556,12784106972526145936,0,32,17,17,1,15,870519,0,0,0xfe4a,0xfe4a,0,0,COMPLETE,1,0xfe4a,0xfe4a,107912505154986162556,2048,0,492940,0,COMPLETE,1,0xfe4a,0xfe4a,107912505154986162556,0,23,11875,0,True,True,True,True,2048.0,120.47058823529412,0.2554664275781462,0.0,0.4320335724218538,0.6875,1.8823529411764706,1.0025878987229808,0.5677253210975363,0.013676589824386827,0,False,False,False,False,0.00830078125
15,natural,n16_k11_random_systematic_linear_R2_3,15,1992780842447901396,3,3483529925568382885,random_systematic_linear,R2_3,16,11,0.6875,1,20,0.05,0x5117,0x2097,6,1,,1,1,20000000,True,True,1000000,1500,2048,"0x2801,0x2802,0x3804,0x4008,0xd010,0x9020,0xf040,0x3080,0xb900,0xea00,0x8c00","0xf07,0x11f4,0x23c7,0x4258,0x8770",dense systematic parity map; seed=3483529925568382885,CERTIFIED,1,0x6197,0x6197,3492745825744073680,672847735396112944,1,272,228,228,8,44,873458,1,CERTIFIED,1,0x6197,0x6197,3492745825744073680,672847735396112944,1,512,228,228,8,284,882435,1,1,0x4129,"0x4129,0x412a,0x48b7,0x5117,0x512f,0x5497,0x6197,0xc137",1,0,COMPLETE,1,0x6197,0x6197,3492745825744073680,2048,0,453184,1,COMPLETE,1,0x6197,0x6197,3492745825744073680,0,183,64439,1,True,True,True,True,256.0,8.982456140350877,0.48955562588529633,0.1875,0.19794437411470367,0.5,1.8823529411764706,1.01027754053429,0.5188389138344374,0.07377458332283865,0,True,False,True,True,0.111328125
16,natural,n16_k11_random_systematic_linear_R2_3,16,10434779837781124020,0,5644894991930625670,random_systematic_linear,R2_3,16,11,0.6875,1,20,0.05,0x9d88,0x4ec8,4,0,,1,0,20000000,True,True,1000000,1500,2048,"0xe001,0xc802,0x4804,0x2808,0x8810,0x8820,0x8840,0xc880,0xe900,0xba00,0x9400","0xbfe,0x1600,0x2309,0x4187,0x87f3",dense systematic parity map; seed=5644894991930625670,CERTIFIED,1,0x9d88,0x9d88,48115492137163328218,12784106972526145936,0,17,17,17,1,0,876648,0,CERTIFIED,1,0x9d88,0x9d88,48115492137163328218,12784106972526145936,0,32,17,17,1,15,880960,0,0,0x9d88,0x9d88,0,0,COMPLETE,1,0x9d88,0x9d88,48115492137163328218,2048,0,471425,0,COMPLETE,1,0x9d88,0x9d88,48115492137163328218,0,55,23865,0,True,True,True,True,2048.0,120.47058823529412,0.2554664275781462,0.0,0.4320335724218538,0.6875,1.8823529411764706,1.0049187359122476,0.5377585986621768,0.02722301311358721,0,False,False,False,False,0.00830078125
17,natural,n16_k11_random_systematic_linear_R2_3,17,13199256699026281517,1,1370888506566975946,random_systematic_linear,R2_3,16,11,0.6875,1,20,0.05,0xf813,0x7e13,9,1,,1,1,20000000,True,True,1000000,1500,2048,"0xb001,0x8002,0xc804,0x6008,0xc810,0x3820,0x5040,0x8080,0x6100,0x5200,0x2400","0x834,0x1261,0x2529,0x435c,0x8097",dense systematic parity map; seed=1370888506566975946,CERTIFIED,1,0xdc13,"0xdc13,0xf813",5051017625826775840,672847735396112944,1,272,219,219,8,53,1057145,1,CERTIFIED,1,0xdc13,"0xdc13,0xf813",5051017625826775840,672847735396112944,1,512,219,219,8,293,896729,1,1,0xbd13,"0xbd13,0xdc13,0xde53,0xee1b,0xef13,0xf813,0xfa53,0xfc2a",1,0,COMPLETE,1,0xdc13,"0xdc13,0xf813",5051017625826775840,2048,0,423466,1,COMPLETE,1,0xdc13,"0xdc13,0xf813",5051017625826775840,0,103,39084,1,True,True,True,True,256.0,9.351598173515981,0.48592419122507335,0.1875,0.20157580877492665,0.5,1.8823529411764706,0.848255442725454,0.40057513396932304,0.036971276409574844,0,True,False,True,True,0.10693359375
18,natural,n16_k11_random_systematic_linear_R2_3,18,13671820670858729038,2,11625355266590740925,random_systematic_linear,R2_3,16,11,0.6875,1,20,0.05,0x46af,0x22af,9,0,,1,0,20000000,True,True,1000000,1500,2048,"0xe801,0x3002,0x1804,0x4808,0xb010,0x5820,0xb040,0xa080,0x900,0x5200,0x6400","0x92d,0x1276,0x24d3,0x4629,0x80d1",dense systematic parity map; seed=11625355266590740925,CERTIFIED,1,0x46af,0x46af,33646937311719726658,12784106972526145936,0,17,17,17,2,0,846232,0,CERTIFIED,1,0x46af,0x46af,33646937311719726658,12784106972526145936,0,32,17,17,2,15,1063421,0,0,0x22af,"0x22af,0x46af",1,0,COMPLETE,1,0x46af,0x46af,33646937311719726658,2048,0,530744,0,COMPLETE,1,0x46af,0x46af,33646937311719726658,0,39,17020,0,True,True,True,True,1024.0,120.47058823529412,0.2554664275781462,0.0625,0.4320335724218538,0.625,1.8823529411764706,1.256654203575379,0.6271849800054832,0.020112687773565643,0,True,False,True,False,0.00830078125
19,natural,n16_k11_random_systematic_linear_R2_3,19,5857288869755150943,3,3483529925568382885,random_systematic_linear,R2_3,16,11,0.6875,1,20,0.05,0xbf5b,0x3f53,15,1,,1,1,20000000,True,True,1000000,1500,2048,"0x2801,0x2802,0x3804,0x4008,0xd010,0x9020,0xf040,0x3080,0xb900,0xea00,0x8c00","0xf07,0x11f4,0x23c7,0x4258,0x8770",dense systematic parity map; seed=3483529925568382885,CERTIFIED,1,0xff53,0xff53,6436443085312073848,672847735396112944,1,272,225,225,8,47,949910,1,CERTIFIED,1,0xff53,0xff53,6436443085312073848,672847735396112944,1,512,225,225,8,287,862966,1,1,0x6f73,"0x6f73,0x7353,0x76d3,0x7e57,0x7fa3,0xbf5b,0xfea7,0xff53",1,0,COMPLETE,1,0xff53,0xff53,6436443085312073848,2048,0,412057,1,COMPLETE,1,0xff53,0xff53,6436443085312073848,0,167,1360761,1,True,True,True,True,256.0,9.102222222222222,0.48836132445106484,0.1875,0.19913867554893516,0.5,1.8823529411764706,0.9084713288627344,0.4337853059763557,1.4325157120148224,0,True,False,True,True,0.10986328125
20,natural,n16_k11_random_systematic_linear_R2_3,20,4289353071737457087,0,5644894991930625670,random_systematic_linear,R2_3,16,11,0.6875,1,20,0.05,0x3b71,0x1b71,12,0,,1,0,20000000,True,True,1000000,1500,2048,"0xe001,0xc802,0x4804,0x2808,0x8810,0x8820,0x8840,0xc880,0xe900,0xba00,0x9400","0xbfe,0x1600,0x2309,0x4187,0x87f3",dense systematic parity map; seed=5644894991930625670,CERTIFIED,1,0x3b71,0x3b71,48027088615479793378,12784106972526145936,0,17,17,17,1,0,1073749,0,CERTIFIED,1,0x3b71,0x3b71,48027088615479793378,12784106972526145936,0,32,17,17,1,15,888295,0,0,0x3b71,0x3b71,0,0,COMPLETE,1,0x3b71,0x3b71,48027088615479793378,2048,0,433097,0,COMPLETE,1,0x3b71,0x3b71,48027088615479793378,0,37,15271,0,True,True,True,True,2048.0,120.47058823529412,0.2554664275781462,0.0,0.4320335724218538,0.6875,1.8823529411764706,0.8272836575400768,0.40335031743917804,0.014222131988015821,0,False,False,False,False,0.00830078125
21,natural,n16_k11_random_systematic_linear_R2_3,21,13672135896226973810,1,1370888506566975946,random_systematic_linear,R2_3,16,11,0.6875,1,20,0.05,0xd216,0x693a,1,2,,1,2,20000000,True,True,1000000,1500,2048,"0xb001,0x8002,0xc804,0x6008,0xc810,0x3820,0x5040,0x8080,0x6100,0x5200,0x2400","0x834,0x1261,0x2529,0x435c,0x8097",dense systematic parity map; seed=1370888506566975946,CERTIFIED,1,0xda6a,0xda6a,932290580536615618,672847735396112944,1,272,236,236,5,36,1429809,1,CERTIFIED,1,0xda6a,0xda6a,932290580536615618,672847735396112944,1,512,236,236,5,276,918375,1,1,0x553a,"0x553a,0xc2ba,0xd538,0xd5ba,0xda6a",1,0,COMPLETE,1,0xda6a,0xda6a,932290580536615618,2048,0,464782,1,COMPLETE,1,0xda6a,0xda6a,932290580536615618,0,303,106438,1,True,True,True,True,409.6,8.677966101694915,0.4926651905851151,0.14512050593046014,0.1948348094148849,0.5423794940695399,1.8823529411764706,0.6423060702513412,0.32506579550135717,0.07444211079941447,1,True,False,True,True,0.115234375
